"Name","lab","MF","InChiKey","ANOVA","PCA","NMF","total.sig","total.lab.mf","total.lab.inchi"
"LTRS_000262_SECIM-RP-Pos","Lab1","C4H4N2O2","ISAKRJDGNUQOIC","1","1","0",2,3,3
"LTRS_000263_SECIM-RP-Neg","Lab1","C10H18N2O5","IYJILWQAFPUBHP","1","0","0",1,8,8
"LTRS_000264_SECIM-RP-Neg","Lab1","C10H12N9Na2O5P",NA,"1","0","0",1,1,NA
"LTRS_000264_SECIM-RP-Pos","Lab1","C5H11NO2S","FFEARJCKVFRZRR","1","0","0",1,6,6
"LTRS_000266_SECIM-RP-Neg","Lab1","C10H14N5O7P","UDMBCSSLTHHNCD","1","1","1",3,8,8
"LTRS_000266_SECIM-RP-Pos","Lab1","C9H24KN6O",NA,"1","0","0",1,1,NA
"LTRS_000267_SECIM-RP-Pos","Lab1","C4H5N3O","OPTASPLRGRRNAP","1","1","0",2,2,2
"LTRS_000268_SECIM-RP-Neg","Lab1","C9H14N2O5","UKGGPJNBONZZCM","1","1","0",2,6,6
"LTRS_000269_SECIM-RP-Neg","Lab1","C7H10N2O4","MGEFGYONNZYSPY","1","0","0",1,4,4
"LTRS_000269_SECIM-RP-Pos","Lab1","C7H12N2O3","KZNQNBZMBZJQJO","1","1","0",2,5,4
"LTRS_000270_SECIM-RP-Pos","Lab1","C5H5N5","GFFGJBXGBJISGV","1","1","0",2,3,3
"LTRS_000272_SECIM-RP-Neg","Lab1","C7H14N2O3","JRLGPAXAGHMNOL","1","1","0",2,6,6
"LTRS_000272_SECIM-RP-Pos","Lab1","C12H25N3O3","UWBDLNOCIDGPQE","1","0","0",1,8,8
"LTRS_000274_SECIM-RP-Neg","Lab1","C10H17N3O6S","RWSXRVCMGQZWBV","1","0","0",1,3,3
"LTRS_000274_SECIM-RP-Pos","Lab1","C6H14N2O2","KDXKERNSBIXSRK","1","0","0",1,8,8
"LTRS_000275_SECIM-RP-Pos","Lab1","C6H14N2O2","KDXKERNSBIXSRK","1","0","0",1,8,8
"LTRS_000276_SECIM-RP-Neg","Lab1","C9H16N3NaP5",NA,"1","0","0",1,1,NA
"LTRS_000276_SECIM-RP-Pos","Lab1","C5H5N5O","UYTPUPDQBNUYGX","1","1","1",3,4,4
"LTRS_000278_SECIM-RP-Neg","Lab1","C9H12N2O6","PTJWIQPHWPFNBW","1","0","0",1,7,1
"LTRS_000278_SECIM-RP-Pos","Lab1","C5H11N3O","VCOFTLCIPLEZKE","1","1","0",2,4,4
"LTRS_000279_SECIM-RP-Pos","Lab1","C5H9N3","NTYJJOPFIAHURM","1","1","0",2,1,1
"LTRS_000282_SECIM-RP-Neg","Lab1","C9H19O11P","BMVUIWJCUQSHLZ","1","0","0",1,1,1
"LTRS_000282_SECIM-RP-Pos","Lab1","C11H23N5O3","DAQIJMOLTMGJLO","1","0","1",2,8,8
"LTRS_000283_SECIM-RP-Neg","Lab1","C11H21N3O4","XITLYYAIPBBHPX","1","0","0",1,7,7
"LTRS_000283_SECIM-RP-Pos","Lab1","C11H19N3O5",NA,"1","0","1",2,1,NA
"LTRS_000284_SECIM-RP-Neg","Lab1","C14H23N3O8P2",NA,"1","0","0",1,4,NA
"LTRS_000285_SECIM-RP-Pos","Lab1","C11H21N5O5","HFKJBCPRWWGPEY","1","0","0",1,3,3
"LTRS_000286_SECIM-RP-Neg","Lab1","C6H12O4","KJTLQQUUPVSXIM","1","1","0",2,4,4
"LTRS_000286_SECIM-RP-Pos","Lab1","C10H14N5O7P","UDMBCSSLTHHNCD","1","0","0",1,8,8
"LTRS_000287_SECIM-RP-Neg","Lab1","C12H23NO7","KGTRBDVOUPALMB","1","0","0",1,5,5
"LTRS_000288_SECIM-RP-Neg","Lab1","C9H17NO4","RDHQFKQIGNGIED","1","0","0",1,6,6
"LTRS_000289_SECIM-RP-Neg","Lab1","C8H10N6Na2O2",NA,"1","0","0",1,1,NA
"LTRS_000289_SECIM-RP-Pos","Lab1","C5H11N3O2","TUHVEAJXIMEOSA","1","1","1",3,1,1
"LTRS_000290_SECIM-RP-Neg","Lab1","C6H10O5","NPOAOTPXWNWTSH","1","0","1",2,5,5
"LTRS_000290_SECIM-RP-Pos","Lab1","C14H28N6O5",NA,"1","1","1",3,1,NA
"LTRS_000291_SECIM-RP-Neg","Lab1","C10H18N2O5","IYJILWQAFPUBHP","1","1","0",2,8,8
"LTRS_000292_SECIM-RP-Neg","Lab1","C8H12N2O4","QBIMPGNQKASPJE","1","0","0",1,6,6
"LTRS_000293_SECIM-RP-Neg","Lab1","C12H16N2O5","MALNXHYEPCSPPU","1","1","0",2,6,6
"LTRS_000295_SECIM-RP-Neg","Lab1","C14H23N3O8P2",NA,"1","0","0",1,4,NA
"LTRS_000295_SECIM-RP-Pos","Lab1","C9H15N3O4","GADKFYNESXNRLC","1","1","0",2,1,1
"LTRS_000296_SECIM-RP-Neg","Lab1","C10H20N2O4","DGMOQCHIPOPXEK","1","1","0",2,7,7
"LTRS_000296_SECIM-RP-Pos","Lab1","C11H19N3O6","JCMUOFQHZLPHQP","1","0","0",1,6,6
"LTRS_000297_SECIM-RP-Neg","Lab1","C10H13N6PS",NA,"1","0","0",1,1,NA
"LTRS_000299_SECIM-RP-Neg","Lab1","C15H21NO8","QLJKHQIODQKMNW","1","0","0",1,6,6
"LTRS_000301_SECIM-RP-Pos","Lab1","C6H6N2O","DFPAKSUCGFBDDF","1","1","0",2,3,3
"LTRS_000302_SECIM-RP-Neg","Lab1","C11H21N3O4","XITLYYAIPBBHPX","1","1","0",2,7,7
"LTRS_000304_SECIM-RP-Pos","Lab1","C14H28N6O4",NA,"1","0","0",1,3,NA
"LTRS_000305_SECIM-RP-Neg","Lab1","C12H20N10Na",NA,"1","0","0",1,1,NA
"LTRS_000309_SECIM-RP-Neg","Lab1","C9H11NO4","WTDRDQBEARUVNC","1","0","0",1,1,1
"LTRS_000309_SECIM-RP-Pos","Lab1","C8H16N2O3","DTERQYGMUDWYAZ","1","1","0",2,8,8
"LTRS_000310_SECIM-RP-Pos","Lab1","C7H10N2O4","MGEFGYONNZYSPY","1","0","0",1,4,4
"LTRS_000312_SECIM-RP-Neg","Lab1","C9H11NO3","WRFPVMFCRNYQNR","1","0","0",1,8,4
"LTRS_000312_SECIM-RP-Pos","Lab1","C11H15NO7",NA,"1","1","1",3,3,NA
"LTRS_000315_SECIM-RP-Neg","Lab1","C11H21N3O5","JPKNLFVGUZRHOB","1","0","0",1,2,2
"LTRS_000317_SECIM-RP-Neg","Lab1","C9H11NO5","QXWYKJLNLSIPIN","1","0","0",1,1,1
"LTRS_000321_SECIM-RP-Pos","Lab1","C6H13NO3","OSCCDBFHNMXNME","1","1","0",2,5,5
"LTRS_000329_SECIM-RP-Neg","Lab1","C13H18N2O5","WCRFXRIWBFRZBR","1","1","0",2,5,5
"LTRS_000329_SECIM-RP-Pos","Lab1","C15H23N3O4","MYTOTTSMVMWVJN","1","0","0",1,5,5
"LTRS_000331_SECIM-RP-Neg","Lab1","C13H16N2O6","NALWOULWGHTVDA","1","1","0",2,6,6
"LTRS_000331_SECIM-RP-Pos","Lab1","C15H20N2O4","XKQKXKRCMAJADR","1","0","0",1,1,1
"LTRS_000332_SECIM-RP-Pos","Lab1","C15H23N3O4","MYTOTTSMVMWVJN","1","1","0",2,5,5
"LTRS_000333_SECIM-RP-Neg","Lab1","C10H17N3O8S","DMAPAHUEYHXRFI","1","1","0",2,1,1
"LTRS_000334_SECIM-RP-Neg","Lab1","C19H31N3Na2O18",NA,"1","1","0",2,1,NA
"LTRS_000335_SECIM-RP-Neg","Lab1","C10H17N3O6S","RWSXRVCMGQZWBV","1","1","0",2,3,3
"LTRS_000335_SECIM-RP-Pos","Lab1","C10H15N3O5","ZAYHVCMSTBRABG","1","1","0",2,3,3
"LTRS_000336_SECIM-RP-Neg","Lab1","C10H18N2O3","AUTOLBMXDDTRRT","1","0","0",1,8,8
"LTRS_000339_SECIM-RP-Neg","Lab1","C9H18N2O3","ZSOICJZJSRWNHX","1","0","0",1,8,7
"LTRS_000340_SECIM-RP-Neg","Lab1","C11H20N2O5","SNCKGJWJABDZHI","1","1","0",2,8,8
"LTRS_000341_SECIM-RP-Neg","Lab1","C11H12N12O",NA,"1","1","0",2,1,NA
"LTRS_000341_SECIM-RP-Pos","Lab1","C10H19N3O4","MQLZLIYPFDIDMZ","1","0","0",1,8,8
"LTRS_000343_SECIM-RP-Neg","Lab1","C7H13NO3","IHYJTAOFMMMOPX","1","0","0",1,3,3
"LTRS_000343_SECIM-RP-Pos","Lab1","C5H7NO3","ODHCTXKNWHHXJC","1","1","1",3,7,7
"LTRS_000344_SECIM-RP-Pos","Lab1","C14H17NO2S","DIOZFKOOIBATNZ","1","0","1",2,1,1
"LTRS_000345_SECIM-RP-Neg","Lab1","C5H8O4","HGINADPHJQTSKN","1","1","0",2,1,1
"LTRS_000346_SECIM-RP-Pos","Lab1","C5H7NO3","ODHCTXKNWHHXJC","1","0","1",2,7,7
"LTRS_000347_SECIM-RP-Neg","Lab1","C9H18N2O3","ZSOICJZJSRWNHX","1","0","0",1,8,7
"LTRS_000347_SECIM-RP-Pos","Lab1","C5H7NO3","ODHCTXKNWHHXJC","1","0","0",1,7,7
"LTRS_000348_SECIM-RP-Neg","Lab1","C8H16N2O3","HSRXSKHRSXRCFC","1","1","0",2,8,4
"LTRS_000349_SECIM-RP-Pos","Lab1","C11H19N3O6","JCMUOFQHZLPHQP","1","1","1",3,6,6
"LTRS_000350_SECIM-RP-Pos","Lab1","C10H14N5O8P","RQFCJASXJCIDSX","1","1","0",2,7,7
"LTRS_000352_SECIM-RP-Pos","Lab1","C10H18N2O5","UPJONISHZRADBH","1","1","0",2,8,1
"LTRS_000353_SECIM-RP-Pos","Lab1","C10H18N2O5","UPJONISHZRADBH","1","1","0",2,8,1
"LTRS_000354_SECIM-RP-Neg","Lab1","C11H20N2O5","SNCKGJWJABDZHI","1","1","0",2,8,8
"LTRS_000355_SECIM-RP-Pos","Lab1","C5H11NO2","KZSNJWFQEVHDMF","1","1","0",2,8,8
"LTRS_000356_SECIM-RP-Neg","Lab1","C10H12N9Na2O5P",NA,"1","0","0",1,1,NA
"LTRS_000356_SECIM-RP-Pos","Lab1","C7H14N2O3","STKYPAFSDFAEPH","1","1","0",2,6,1
"LTRS_000357_SECIM-RP-Neg","Lab1","C10H14N5O7P","UDMBCSSLTHHNCD","1","0","0",1,8,8
"LTRS_000358_SECIM-RP-Pos","Lab1","C7H14N2O3","STKYPAFSDFAEPH","1","1","0",2,6,1
"LTRS_000359_SECIM-RP-Neg","Lab1","C10H22NNa2O5P",NA,"1","0","0",1,1,NA
"LTRS_000360_SECIM-RP-Pos","Lab1","C9H14N2O5","UKGGPJNBONZZCM","1","1","0",2,6,6
"LTRS_000363_SECIM-RP-Neg","Lab1","C10H20N2O3","KRNYOVHEKOBTEF","1","1","0",2,8,8
"LTRS_000363_SECIM-RP-Pos","Lab1","C5H9O7P","RZQCPFXISXNJHP","1","0","0",1,2,2
"LTRS_000364_SECIM-RP-Neg","Lab1","C14H18N2O6","VVLXCWVSSLFQDS","1","0","0",1,5,5
"LTRS_000365_SECIM-RP-Neg","Lab1","C9H18N2O4","GVRKWABULJAONN","1","0","1",2,8,1
"LTRS_000365_SECIM-RP-Pos","Lab1","C9H12N2O6","DRTQHJPVMGBUCF","1","1","0",2,7,7
"LTRS_000366_SECIM-RP-Neg","Lab1","C8H16N2O3","HSRXSKHRSXRCFC","1","0","0",1,8,4
"LTRS_000370_SECIM-RP-Pos","Lab1","C8H14N2O3","FELJDCNGZFDUNR","1","1","0",2,6,1
"LTRS_000371_SECIM-RP-Pos","Lab1","C6H14N4O2","ODKSFYDXXFIFQN","1","1","0",2,8,8
"LTRS_000372_SECIM-RP-Pos","Lab1","C8H14N2O3","FELJDCNGZFDUNR","1","1","0",2,6,1
"LTRS_000373_SECIM-RP-Neg","Lab1","C11H14N2O4","XBGGUPMXALFZOT","1","0","0",1,6,6
"LTRS_000373_SECIM-RP-Pos","Lab1","C11H19N5O4",NA,"1","1","0",2,4,NA
"LTRS_000376_SECIM-RP-Neg","Lab1","C9H9N7S3",NA,"1","1","0",2,1,NA
"LTRS_000376_SECIM-RP-Pos","Lab1","C6H14N4O2","ODKSFYDXXFIFQN","1","0","0",1,8,8
"LTRS_000377_SECIM-RP-Pos","Lab1","C12H25N5O3","QYLJIYOGHRGUIH","1","0","0",1,8,8
"LTRS_000378_SECIM-RP-Neg","Lab1","C9H18KN2O6",NA,"1","1","0",2,1,NA
"LTRS_000380_SECIM-RP-Neg","Lab1","C9H11NO2","COLNVLDHVKWLRT","1","1","0",2,8,8
"LTRS_000380_SECIM-RP-Pos","Lab1","C12H25N5O3","QYLJIYOGHRGUIH","1","0","0",1,8,8
"LTRS_000382_SECIM-RP-Neg","Lab1","C9H13NO5","NEBOPDYAXPDYHQ","1","0","0",1,1,1
"LTRS_000382_SECIM-RP-Pos","Lab1","C5H4N4O","FDGQSTZJBFJUBT","1","1","0",2,4,4
"LTRS_000384_SECIM-RP-Neg","Lab1","C10H12N4O5","UGQMRVRMYYASKQ","1","1","0",2,4,4
"LTRS_000389_SECIM-RP-Pos","Lab1","C7H14N2O2",NA,"1","0","0",1,1,NA
"LTRS_000390_SECIM-RP-Neg","Lab1","C10H13N5O5","NYHBQMYGNKIUIF","1","1","0",2,7,7
"LTRS_000392_SECIM-RP-Neg","Lab1","C5H10O3","NGEWQZIDQIYUNV","1","1","1",3,5,5
"LTRS_000393_SECIM-RP-Pos","Lab1","C8H16N2O4","STTYIMSDIYISRG","1","1","0",2,7,1
"LTRS_000395_SECIM-RP-Neg","Lab1","C9H18N2O4","XGDCYUQSFDQISZ","1","0","0",1,8,8
"LTRS_000396_SECIM-RP-Neg","Lab1","C15H18N4O3","XMAUFHMAAVTODF","1","1","0",2,4,4
"LTRS_000397_SECIM-RP-Neg","Lab1","C12H16N2O5","MALNXHYEPCSPPU","1","1","0",2,6,6
"LTRS_000397_SECIM-RP-Pos","Lab1","C9H18N2O4","XGDCYUQSFDQISZ","1","1","0",2,8,8
"LTRS_000399_SECIM-RP-Neg","Lab1","C15H21NO7","FAVRCIXPIVJIPN","1","0","0",1,6,6
"LTRS_000400_SECIM-RP-Neg","Lab1","C10H20N2O4","DGMOQCHIPOPXEK","1","1","1",3,7,7
"LTRS_000401_SECIM-RP-Pos","Lab1","C12H20N4O3","IDXZDKMBEXLFMB","1","0","0",1,5,5
"LTRS_000402_SECIM-RP-Neg","Lab1","C8H16N2O3","DTERQYGMUDWYAZ","1","1","0",2,8,8
"LTRS_000405_SECIM-RP-Neg","Lab1","C12H16N2O4","ALZVPLKYDKJKQU","1","1","0",2,7,5
"LTRS_000407_SECIM-RP-Neg","Lab1","C11H14N2O4","XBGGUPMXALFZOT","1","1","0",2,6,6
"LTRS_000408_SECIM-RP-Neg","Lab1","C13H17N3O5","FYRVDDJMNISIKJ","1","0","1",2,3,3
"LTRS_000413_SECIM-RP-Pos","Lab1","C11H12N2O3","LDCYZAJDBXYCGN","1","1","0",2,2,2
"LTRS_000414_SECIM-RP-Neg","Lab1","C15H23N3O3","QCZYYEFXOBKCNQ","1","0","0",1,8,8
"LTRS_000415_SECIM-RP-Pos","Lab1","C8H16N2O3","HSRXSKHRSXRCFC","1","1","0",2,8,4
"LTRS_000417_SECIM-RP-Neg","Lab1","C10H19N3O4","MQLZLIYPFDIDMZ","1","0","1",2,8,8
"LTRS_000418_SECIM-RP-Neg","Lab1","C10H18N2O3","AUTOLBMXDDTRRT","1","1","0",2,8,8
"LTRS_000418_SECIM-RP-Pos","Lab1","C4H6O4","KDYFGRWQOYBRFD","1","1","0",2,6,4
"LTRS_000419_SECIM-RP-Neg","Lab1","C11H20N2O5","SNCKGJWJABDZHI","1","1","0",2,8,8
"LTRS_000419_SECIM-RP-Pos","Lab1","C9H17N3O4","BYXHQQCXAJARLQ","1","0","0",1,8,3
"LTRS_000421_SECIM-RP-Neg","Lab1","C13H16N2O5","YZQCXOFQZKCETR","1","1","0",2,6,6
"LTRS_000421_SECIM-RP-Pos","Lab1","C12H19N3O7","UCRYORFHYVRBIO","1","1","0",2,3,3
"LTRS_000422_SECIM-RP-Neg","Lab1","C15H25N3O8","IESFZVCAVACGPH","1","0","1",2,5,5
"LTRS_000422_SECIM-RP-Pos","Lab1","C8H16N2O3","HSRXSKHRSXRCFC","1","0","0",1,8,4
"LTRS_000426_SECIM-RP-Neg","Lab1","C7H13NO3","HOACIBQKYRHBOW","1","0","0",1,3,1
"LTRS_000427_SECIM-RP-Neg","Lab1","C13H18N2O5","WCRFXRIWBFRZBR","1","0","0",1,5,5
"LTRS_000427_SECIM-RP-Pos","Lab1","C9H16N2O5","VWXQFHJBQHTHMK","1","1","0",2,6,5
"LTRS_000429_SECIM-RP-Neg","Lab1","C13H23N3O6","ZRLUISBDKUWAIZ","1","0","0",1,5,5
"LTRS_000430_SECIM-RP-Neg","Lab1","C14H25N3O5",NA,"1","0","1",2,5,NA
"LTRS_000431_SECIM-RP-Neg","Lab1","C9H15NO5","HRAPDLBXHOBAKA","1","1","0",2,1,1
"LTRS_000432_SECIM-RP-Neg","Lab1","C14H21N3O6",NA,"1","0","0",1,1,NA
"LTRS_000433_SECIM-RP-Neg","Lab1","C9H18N2O3","ZSOICJZJSRWNHX","1","0","0",1,8,7
"LTRS_000433_SECIM-RP-Pos","Lab1","C9H16N2O4","GVUVRRPYYDHHGK","1","1","0",2,6,6
"LTRS_000434_SECIM-RP-Neg","Lab1","C13H23N3O5","BULFTXGJKXVMER","1","0","0",1,5,5
"LTRS_000435_SECIM-RP-Neg","Lab1","C10H18N2O5","IYJILWQAFPUBHP","1","1","0",2,8,8
"LTRS_000436_SECIM-RP-Pos","Lab1","C6H13NO2","LRQKBLKVPFOOQJ","1","0","0",1,8,6
"LTRS_000437_SECIM-RP-Neg","Lab1","C10H14N2O4","QSHWIQZFGQKFMA","1","0","0",1,6,6
"LTRS_000437_SECIM-RP-Pos","Lab1","C6H13NO2","LRQKBLKVPFOOQJ","1","0","0",1,8,6
"LTRS_000438_SECIM-RP-Neg","Lab1","C8H9NO5S","IGTYILLPRJOVFY","1","0","0",1,1,1
"LTRS_000439_SECIM-RP-Neg","Lab1","C8H16N2O3","HSRXSKHRSXRCFC","1","0","0",1,8,4
"LTRS_000439_SECIM-RP-Pos","Lab1","C10H19N3O4","MQLZLIYPFDIDMZ","1","1","1",3,8,8
"LTRS_000441_SECIM-RP-Neg","Lab1","C10H20N2O4","DGMOQCHIPOPXEK","1","0","0",1,7,7
"LTRS_000441_SECIM-RP-Pos","Lab1","C5H4N4O2","LRFVTYWOQMYALW","1","1","1",3,4,4
"LTRS_000443_SECIM-RP-Neg","Lab1","C15H27N3O6","SOYWRINXUSUWEQ","1","0","0",1,5,5
"LTRS_000444_SECIM-RP-Pos","Lab1","C10H20N2O4","DGMOQCHIPOPXEK","1","1","0",2,7,7
"LTRS_000445_SECIM-RP-Neg","Lab1","C8H9NO4","HXACOUQIXZGNBF","1","0","0",1,1,1
"LTRS_000446_SECIM-RP-Neg","Lab1","C12H19N3O5","HVIBGVJOBJJPFB","1","0","0",1,2,2
"LTRS_000448_SECIM-RP-Neg","Lab1","C14H26N2O8","YTYAKGJMNHDUDF","1","0","0",1,3,3
"LTRS_000448_SECIM-RP-Pos","Lab1","C10H14N5O7P","UDMBCSSLTHHNCD","1","0","1",2,8,8
"LTRS_000450_SECIM-RP-Neg","Lab1","C14H18N2O5",NA,"1","1","0",2,5,NA
"LTRS_000450_SECIM-RP-Pos","Lab1","C8H14N2O3","WPWUFUBLGADILS","1","1","0",2,6,6
"LTRS_000451_SECIM-RP-Neg","Lab1","C11H20N2O5","SNCKGJWJABDZHI","1","1","0",2,8,8
"LTRS_000451_SECIM-RP-Pos","Lab1","C10H18N2O5","IYJILWQAFPUBHP","1","1","0",2,8,8
"LTRS_000452_SECIM-RP-Neg","Lab1","C16H29N3O6","INGJLBQKTRJLFO","1","0","1",2,6,6
"LTRS_000452_SECIM-RP-Pos","Lab1","C9H18N2O4","NFDYGNFETJVMSE","1","1","0",2,8,2
"LTRS_000454_SECIM-RP-Neg","Lab1","C11H14N2O3","JBCLFWXMTIKCCB","1","0","0",1,6,6
"LTRS_000454_SECIM-RP-Pos","Lab1","C9H14N2O5","UKGGPJNBONZZCM","1","0","0",1,6,6
"LTRS_000455_SECIM-RP-Neg","Lab1","C14H20N2O4","OYOQKMOWUDVWCR","1","0","0",1,8,8
"LTRS_000456_SECIM-RP-Neg","Lab1","C7H13NO3","HOACIBQKYRHBOW","1","0","0",1,3,1
"LTRS_000456_SECIM-RP-Pos","Lab1","C7H14N2O3","STKYPAFSDFAEPH","1","1","0",2,6,1
"LTRS_000457_SECIM-RP-Neg","Lab1","C10H16N2O4","ONPXCLZMBSJLSP","1","1","0",2,8,8
"LTRS_000457_SECIM-RP-Pos","Lab1","C6H14N2O2","KDXKERNSBIXSRK","1","1","0",2,8,8
"LTRS_000458_SECIM-RP-Neg","Lab1","C10H11N9NaO",NA,"1","0","0",1,2,NA
"LTRS_000459_SECIM-RP-Neg","Lab1","C11H22N2O3","MDSUKZSLOATHMH","1","1","0",2,8,6
"LTRS_000459_SECIM-RP-Pos","Lab1","C7H12N2O2","QCUPYFTWJOZAOB","1","0","0",1,1,1
"LTRS_000461_SECIM-RP-Neg","Lab1","C14H18N2O4","HLRUKOJSWOKCPP","1","1","0",2,7,7
"LTRS_000462_SECIM-RP-Neg","Lab1","C15H27N3O5",NA,"1","0","0",1,6,NA
"LTRS_000463_SECIM-RP-Neg","Lab1","C16H27N3O6",NA,"1","0","0",1,4,NA
"LTRS_000464_SECIM-RP-Pos","Lab1","C8H14N2O5S",NA,"1","0","0",1,1,NA
"LTRS_000465_SECIM-RP-Neg","Lab1","C7H13NO3S","XUYPXLNMDZIRQH","1","0","0",1,1,1
"LTRS_000465_SECIM-RP-Pos","Lab1","C10H17N3O6S","RWSXRVCMGQZWBV","1","0","0",1,3,3
"LTRS_000466_SECIM-RP-Neg","Lab1","C10H24KN2Na2",NA,"1","0","0",1,1,NA
"LTRS_000467_SECIM-RP-Pos","Lab1","C10H14N2O4","QSHWIQZFGQKFMA","1","1","0",2,6,6
"LTRS_000468_SECIM-RP-Neg","Lab1","C11H20N2O3","BBIXOODYWPFNDT","1","1","0",2,8,7
"LTRS_000469_SECIM-RP-Neg","Lab1","C11H15N9Na",NA,"1","1","0",2,1,NA
"LTRS_000470_SECIM-RP-Neg","Lab1","C14H25N3O5",NA,"1","0","0",1,5,NA
"LTRS_000471_SECIM-RP-Pos","Lab1","C15H23N5O4","JXNRXNCCROJZFB","1","1","0",2,1,1
"LTRS_000473_SECIM-RP-Neg","Lab1","C12H16N2O4","ALZVPLKYDKJKQU","1","1","0",2,7,5
"LTRS_000473_SECIM-RP-Pos","Lab1","C9H12N2O6","PTJWIQPHWPFNBW","1","1","0",2,7,1
"LTRS_000474_SECIM-RP-Neg","Lab1","C14H25N3O4",NA,"1","0","0",1,5,NA
"LTRS_000474_SECIM-RP-Pos","Lab1","C9H12N2O6","PTJWIQPHWPFNBW","1","1","0",2,7,1
"LTRS_000475_SECIM-RP-Pos","Lab1","C9H12N2O6","DRTQHJPVMGBUCF","1","1","0",2,7,7
"LTRS_000476_SECIM-RP-Pos","Lab1","C11H21N3O4","XITLYYAIPBBHPX","1","0","0",1,7,7
"LTRS_000477_SECIM-RP-Neg","Lab1","C13H17N3O4","OMSMPWHEGLNQOD","1","0","1",2,6,6
"LTRS_000477_SECIM-RP-Pos","Lab1","C11H21N3O4","XITLYYAIPBBHPX","1","1","0",2,7,7
"LTRS_000479_SECIM-RP-Neg","Lab1","C7H12O5","BITYXLXUCSKTJS","1","1","0",2,1,1
"LTRS_000479_SECIM-RP-Pos","Lab1","C12H21NO6",NA,"1","0","0",1,3,NA
"LTRS_000480_SECIM-RP-Neg","Lab1","C10H16N2O4","ONPXCLZMBSJLSP","1","1","0",2,8,8
"LTRS_000480_SECIM-RP-Pos","Lab1","C12H23NO7","KGTRBDVOUPALMB","1","0","0",1,5,5
"LTRS_000481_SECIM-RP-Pos","Lab1","C10H16N2O4","ONPXCLZMBSJLSP","1","1","0",2,8,8
"LTRS_000482_SECIM-RP-Neg","Lab1","C11H22N2O3","MDSUKZSLOATHMH","1","1","0",2,8,6
"LTRS_000483_SECIM-RP-Neg","Lab1","C11H14N2O3","JBCLFWXMTIKCCB","1","1","0",2,6,6
"LTRS_000485_SECIM-RP-Neg","Lab1","C15H22N2O4","MUFXDFWAJSPHIQ","1","0","0",1,8,8
"LTRS_000486_SECIM-RP-Neg","Lab1","C13H18N2O4","NYQBYASWHVRESG","1","0","0",1,8,8
"LTRS_000487_SECIM-RP-Neg","Lab1","C12H16N2O3","MIDZLCFIAINOQN","1","0","0",1,8,8
"LTRS_000487_SECIM-RP-Pos","Lab1","C10H18N2O5","IYJILWQAFPUBHP","1","1","0",2,8,8
"LTRS_000488_SECIM-RP-Pos","Lab1","C6H10O5","NPOAOTPXWNWTSH","1","0","0",1,5,5
"LTRS_000489_SECIM-RP-Pos","Lab1","C6H6O3","WQGWDDDVZFFDIG","1","1","0",2,1,1
"LTRS_000490_SECIM-RP-Neg","Lab1","C14H16N2O5","RMLYXMMBIZLGAQ","1","0","0",1,5,5
"LTRS_000491_SECIM-RP-Pos","Lab1","C8H12N2O4","QBIMPGNQKASPJE","1","0","0",1,6,6
"LTRS_000494_SECIM-RP-Neg","Lab1","C11H12Cl2N4O5","DQMALWRRERBILB","1","1","0",2,1,1
"LTRS_000494_SECIM-RP-Pos","Lab1","C12H16N2O5","MALNXHYEPCSPPU","1","1","0",2,6,6
"LTRS_000497_SECIM-RP-Neg","Lab1","C11H12N2O2","QIVBCDIJIAJPQS","1","1","0",2,8,8
"LTRS_000497_SECIM-RP-Pos","Lab1","C9H14N4O5","RTRQQBHATOEIAF","1","1","1",3,1,1
"LTRS_000498_SECIM-RP-Neg","Lab1","C10H17NO5","HCVIJONZMYVLAW","1","0","0",1,2,2
"LTRS_000499_SECIM-RP-Neg","Lab1","C14H20N2O3","GJNDXQBALKCYSZ","1","1","1",3,8,8
"LTRS_000501_SECIM-RP-Pos","Lab1","C8H12N2O3","FTOAOBMCPZCFFF","1","1","0",2,4,4
"LTRS_000503_SECIM-RP-Neg","Lab1","C11H20N2O5","SNCKGJWJABDZHI","1","1","0",2,8,8
"LTRS_000503_SECIM-RP-Pos","Lab1","C10H14N2O6","DWRXFEITVBNRMK","1","1","0",2,5,5
"LTRS_000504_SECIM-RP-Pos","Lab1","C11H21N3O4","XITLYYAIPBBHPX","1","0","0",1,7,7
"LTRS_000505_SECIM-RP-Neg","Lab1","C11H18N2O4",NA,"1","0","0",1,6,NA
"LTRS_000506_SECIM-RP-Neg","Lab1","C11H13N9NaO",NA,"1","0","0",1,2,NA
"LTRS_000506_SECIM-RP-Pos","Lab1","C15H21NO8","QLJKHQIODQKMNW","1","0","0",1,6,6
"LTRS_000508_SECIM-RP-Neg","Lab1","C15H22N2O4","MUFXDFWAJSPHIQ","1","0","0",1,8,8
"LTRS_000508_SECIM-RP-Pos","Lab1","C16H38N6Na2P2",NA,"1","1","0",2,1,NA
"LTRS_000509_SECIM-RP-Neg","Lab1","C14H20N2O3","GJNDXQBALKCYSZ","1","1","0",2,8,8
"LTRS_000510_SECIM-RP-Neg","Lab1","C14H17N3O4","LZLREEUGSYITMX","1","1","0",2,5,5
"LTRS_000512_SECIM-RP-Neg","Lab1","C11H13N9NaO",NA,"1","0","0",1,2,NA
"LTRS_000513_SECIM-RP-Neg","Lab1","C11H18N2O4",NA,"1","0","0",1,6,NA
